      3062.93   -0.0902142
      3064.86      2.81073
      3066.79      1.50178
      3068.72      2.01412
      3070.65     0.246145
      3072.58      1.96791
      3074.51      2.28391
      3076.44      1.25152
      3078.37      2.03833
      3080.30      1.35147
      3082.24     0.994084
      3084.17      1.51861
      3086.11      2.46738
      3088.04      2.81455
      3089.98      1.90473
      3091.92      1.04602
      3093.85      1.13956
      3095.79      1.70686
      3097.73      3.31440
      3099.67      2.79823
      3101.61      2.87940
      3103.55      1.18816
      3105.50      1.48150
      3107.44     0.814532
      3109.38      1.86768
      3111.33      1.04609
      3113.27      1.59793
      3115.22      2.21363
      3117.16      2.80063
      3119.11      1.82236
      3121.05      2.26728
      3123.00      1.40893
      3124.95      2.41314
      3126.90      2.23007
      3128.85      2.71224
      3130.80      2.94146
      3132.75      3.01411
      3134.70      2.17983
      3136.65      2.22050
      3138.61      2.28052
      3140.56      2.65849
      3142.52      2.48361
      3144.47      2.89920
      3146.43      3.30869
      3148.38      2.76274
      3150.34      2.80609
      3152.30      3.03880
      3154.25      2.55334
      3156.21      2.27514
      3158.17      2.44260
      3160.13      2.79576
      3162.09      2.68176
      3164.06      2.96117
      3166.02      2.58106
      3167.98      2.20192
      3169.94      2.62655
      3171.91      2.33252
      3173.87      2.13415
      3175.84      2.21844
      3177.80      2.41595
      3179.77      2.37256
      3181.74      2.30995
      3183.70      2.56558
      3185.67      2.65866
      3187.64      2.47858
      3189.61      2.37391
      3191.58      2.48563
      3193.55      1.99625
      3195.52      2.60025
      3197.50      2.54274
      3199.47      2.42663
      3201.44      2.64790
      3203.42      2.39818
      3205.39      2.57595
      3207.37      2.74214
      3209.34      2.90923
      3211.32      2.13080
      3213.29      3.03829
      3215.27      3.28315
      3217.25      2.86043
      3219.23      2.52246
      3221.21      2.89286
      3223.19      2.85547
      3225.17      2.87822
      3227.15      3.16204
      3229.13      3.14408
      3231.12      3.23403
      3233.10      2.75895
      3235.08      3.37654
      3237.07      3.25208
      3239.05      3.15526
      3241.04      3.26491
      3243.02      3.08734
      3245.01      2.99988
      3247.00      3.06299
      3248.99      2.80201
      3250.97      3.01853
      3252.96      2.87802
      3254.95      3.24320
      3256.94      3.25975
      3258.94      2.61943
      3260.93      3.21930
      3262.92      3.38856
      3264.91      3.39736
      3266.91      3.26365
      3268.90      2.97153
      3270.89      3.27808
      3272.89      3.53561
      3274.89      3.40762
      3276.88      3.42461
      3278.88      3.25119
      3280.88      3.08956
      3282.87      3.57617
      3284.87      3.15641
      3286.87      3.50669
      3288.87      3.54781
      3290.87      3.00281
      3292.87      3.15986
      3294.88      3.37983
      3296.88      3.49231
      3298.88      3.31235
      3300.88      3.49973
      3302.89      3.54496
      3304.89      3.61540
      3306.90      3.77919
      3308.90      3.29055
      3310.91      3.60532
      3312.92      3.15534
      3314.92      3.35671
      3316.93      3.56935
      3318.94      3.35182
      3320.95      3.12799
      3322.96      3.19055
      3324.97      3.53457
      3326.98      3.24143
      3328.99      2.89533
      3331.00      3.09994
      3333.02      3.03061
      3335.03      3.01362
      3337.04      3.05224
      3339.06      2.92030
      3341.07      2.69860
      3343.09      2.87582
      3345.10      3.15907
      3347.12      2.81979
      3349.14      3.19744
      3351.15      2.89119
      3353.17      2.41198
      3355.19      2.75832
      3357.21      2.59137
      3359.23      2.71946
      3361.25      2.71143
      3363.27      2.59443
      3365.29      2.71393
      3367.31      2.57028
      3369.34      2.56039
      3371.36      2.03696
      3373.38      2.55793
      3375.41      2.41843
      3377.43      2.59472
      3379.46      2.57568
      3381.48      2.54438
      3383.51      2.80073
      3385.54      2.44155
      3387.56      2.57832
      3389.59      2.29374
      3391.62      2.72133
      3393.65      2.54563
      3395.68      2.52440
      3397.71      2.41485
      3399.74      2.54878
      3401.77      2.44920
      3403.80      2.52019
      3405.83      2.32794
      3407.87      2.28300
      3409.90      2.41136
      3411.93      2.40813
      3413.97      2.55394
      3416.00      2.39269
      3418.04      2.37156
      3420.08      2.46474
      3422.11      2.49859
      3424.15      2.27744
      3426.19      2.38094
      3428.22      2.35405
      3430.26      2.38530
      3432.30      2.38241
      3434.34      2.34790
      3436.38      2.44544
      3438.42      2.54180
      3440.46      2.49109
      3442.50      2.49287
      3444.55      2.59069
      3446.59      2.49815
      3448.63      2.50577
      3450.68      2.65928
      3452.72      2.53149
      3454.77      2.58021
      3456.81      2.50058
      3458.86      2.61166
      3460.90      2.64980
      3462.95      2.62731
      3465.00      2.49628
      3467.04      2.64325
      3469.09      2.79955
      3471.14      2.64031
      3473.19      2.68459
      3475.24      2.40745
      3477.29      2.74079
      3479.34      2.58896
      3481.39      2.44842
      3483.44      2.87527
      3485.50      2.71021
      3487.55      2.72637
      3489.60      2.68362
      3491.66      2.64502
      3493.71      2.84172
      3495.77      2.60289
      3497.82      2.84507
      3499.88      2.74151
      3501.93      2.93590
      3503.99      2.81619
      3506.05      2.94663
      3508.10      3.00078
      3510.16      2.83395
      3512.22      3.01802
      3514.28      3.34140
      3516.34      3.36692
      3518.40      3.52197
      3520.46      3.41574
      3522.52      3.46778
      3524.58      3.41037
      3526.64      3.56312
      3528.71      3.59657
      3530.77      3.56079
      3532.83      3.75829
      3534.90      3.92297
      3536.96      3.89678
      3539.03      3.69496
      3541.09      3.65585
      3543.16      3.88380
      3545.22      3.79470
      3547.29      3.82429
      3549.36      3.73736
      3551.42      3.81520
      3553.49      3.57003
      3555.56      3.68173
      3557.63      3.81747
      3559.70      3.83439
      3561.77      3.86310
      3563.84      3.69134
      3565.91      3.43663
      3567.98      3.58469
      3570.05      3.77069
      3572.13      3.48952
      3574.20      3.62625
      3576.27      3.64271
      3578.34      3.48897
      3580.42      3.47350
      3582.49      3.49001
      3584.57      3.63528
      3586.64      3.47027
      3588.72      3.39945
      3590.80      3.43938
      3592.87      3.49017
      3594.95      3.26238
      3597.03      3.47739
      3599.10      3.56712
      3601.18      3.65944
      3603.26      3.52709
      3605.34      3.53137
      3607.42      3.55007
      3609.50      3.60014
      3611.58      3.77943
      3613.66      3.48742
      3615.74      3.64778
      3617.83      3.61060
      3619.91      3.68711
      3621.99      3.84673
      3624.08      3.85451
      3626.16      3.95032
      3628.24      4.10452
      3630.33      4.08251
      3632.41      4.03232
      3634.50      4.25656
      3636.58      4.17272
      3638.67      4.08778
      3640.76      4.34627
      3642.84      4.24815
      3644.93      4.32164
      3647.02      4.33126
      3649.11      4.36750
      3651.20      4.52017
      3653.29      4.61751
      3655.38      4.75008
      3657.47      4.55370
      3659.56      4.76056
      3661.65      4.69334
      3663.74      4.81121
      3665.83      4.56446
      3667.92      4.62707
      3670.01      4.63631
      3672.11      4.80194
      3674.20      4.75897
      3676.29      4.66644
      3678.39      4.59814
      3680.48      4.61520
      3682.58      4.46948
      3684.67      4.61842
      3686.77      4.38064
      3688.87      4.20382
      3690.96      4.21600
