   redshift            theoretical_distance
      0.44698940       2478.3064
      0.44718944       2479.6264
      0.44738948       2480.9465
      0.44758952       2482.2668
      0.44778956       2483.5872
      0.44798960       2484.9078
      0.44818964       2486.2285
      0.44838968       2487.5494
      0.44858972       2488.8705
      0.44878976       2490.1917
      0.44898980       2491.5130
      0.44918984       2492.8346
      0.44938988       2494.1562
      0.44958992       2495.4781
      0.44978996       2496.8000
      0.44999000       2498.1222
      0.45019004       2499.4445
      0.45039008       2500.7669
      0.45059012       2502.0895
      0.45079016       2503.4123
      0.45099020       2504.7352
      0.45119024       2506.0583
      0.45139028       2507.3815
      0.45159032       2508.7049
      0.45179036       2510.0284
      0.45199040       2511.3521
      0.45219044       2512.6759
      0.45239048       2513.9999
      0.45259052       2515.3241
      0.45279056       2516.6484
      0.45299060       2517.9728
      0.45319064       2519.2975
      0.45339068       2520.6222
      0.45359072       2521.9471
      0.45379076       2523.2722
      0.45399080       2524.5975
      0.45419084       2525.9228
      0.45439088       2527.2484
      0.45459092       2528.5741
      0.45479096       2529.8999
      0.45499100       2531.2259
      0.45519104       2532.5521
      0.45539108       2533.8784
      0.45559112       2535.2049
      0.45579116       2536.5315
      0.45599120       2537.8583
      0.45619124       2539.1852
      0.45639128       2540.5123
      0.45659132       2541.8395
      0.45679136       2543.1669
      0.45699140       2544.4945
      0.45719144       2545.8221
      0.45739148       2547.1500
      0.45759152       2548.4780
      0.45779156       2549.8062
      0.45799160       2551.1345
      0.45819164       2552.4629
      0.45839168       2553.7916
      0.45859172       2555.1203
      0.45879176       2556.4493
      0.45899180       2557.7783
      0.45919184       2559.1076
      0.45939188       2560.4370
      0.45959192       2561.7665
      0.45979196       2563.0962
      0.45999200       2564.4260
      0.46019204       2565.7560
      0.46039208       2567.0862
      0.46059212       2568.4165
      0.46079216       2569.7470
      0.46099220       2571.0776
      0.46119224       2572.4083
      0.46139228       2573.7393
      0.46159232       2575.0703
      0.46179236       2576.4016
      0.46199240       2577.7329
      0.46219244       2579.0645
      0.46239248       2580.3962
      0.46259252       2581.7280
      0.46279256       2583.0600
      0.46299260       2584.3921
      0.46319264       2585.7244
      0.46339268       2587.0569
      0.46359272       2588.3895
      0.46379276       2589.7222
      0.46399280       2591.0551
      0.46419284       2592.3882
      0.46439288       2593.7214
      0.46459292       2595.0547
      0.46479296       2596.3883
      0.46499300       2597.7219
      0.46519304       2599.0557
      0.46539308       2600.3897
      0.46559312       2601.7238
      0.46579316       2603.0581
      0.46599320       2604.3925
      0.46619324       2605.7271
      0.46639328       2607.0618
      0.46659332       2608.3967
      0.46679336       2609.7318
      0.46699340       2611.0669
      0.46719344       2612.4023
      0.46739348       2613.7378
      0.46759352       2615.0734
      0.46779356       2616.4092
      0.46799360       2617.7452
      0.46819364       2619.0813
      0.46839368       2620.4175
      0.46859372       2621.7539
      0.46879376       2623.0905
      0.46899380       2624.4272
      0.46919384       2625.7640
      0.46939388       2627.1010
      0.46959392       2628.4382
      0.46979396       2629.7755
      0.46999400       2631.1130
      0.47019404       2632.4506
      0.47039408       2633.7883
      0.47059412       2635.1262
      0.47079416       2636.4643
      0.47099420       2637.8025
      0.47119424       2639.1409
      0.47139428       2640.4794
      0.47159432       2641.8181
      0.47179436       2643.1569
      0.47199440       2644.4959
      0.47219444       2645.8350
      0.47239448       2647.1743
      0.47259452       2648.5137
      0.47279456       2649.8533
      0.47299460       2651.1930
      0.47319464       2652.5329
      0.47339468       2653.8729
      0.47359472       2655.2131
      0.47379476       2656.5534
      0.47399480       2657.8939
      0.47419484       2659.2345
      0.47439488       2660.5753
      0.47459492       2661.9162
      0.47479496       2663.2573
      0.47499500       2664.5986
      0.47519504       2665.9399
      0.47539508       2667.2815
      0.47559512       2668.6232
      0.47579516       2669.9650
      0.47599520       2671.3070
      0.47619524       2672.6491
      0.47639528       2673.9914
      0.47659532       2675.3338
      0.47679536       2676.6764
      0.47699540       2678.0192
      0.47719544       2679.3620
      0.47739548       2680.7051
      0.47759552       2682.0483
      0.47779556       2683.3916
      0.47799560       2684.7351
      0.47819564       2686.0787
      0.47839568       2687.4225
      0.47859572       2688.7664
      0.47879576       2690.1105
      0.47899580       2691.4547
      0.47919584       2692.7991
      0.47939588       2694.1437
      0.47959592       2695.4883
      0.47979596       2696.8332
      0.47999600       2698.1782
      0.48019604       2699.5233
      0.48039608       2700.8686
      0.48059612       2702.2140
      0.48079616       2703.5596
      0.48099620       2704.9053
      0.48119624       2706.2512
      0.48139628       2707.5972
      0.48159632       2708.9434
      0.48179636       2710.2897
      0.48199640       2711.6362
      0.48219644       2712.9828
      0.48239648       2714.3296
      0.48259652       2715.6765
      0.48279656       2717.0236
      0.48299660       2718.3708
      0.48319664       2719.7181
      0.48339668       2721.0657
      0.48359672       2722.4133
      0.48379676       2723.7611
      0.48399680       2725.1091
      0.48419684       2726.4572
      0.48439688       2727.8055
      0.48459692       2729.1539
      0.48479696       2730.5024
      0.48499700       2731.8511
      0.48519704       2733.2000
      0.48539708       2734.5490
      0.48559712       2735.8982
      0.48579716       2737.2475
      0.48599720       2738.5969
      0.48619724       2739.9465
      0.48639728       2741.2962
      0.48659732       2742.6461
      0.48679736       2743.9962
      0.48699740       2745.3464
      0.48719744       2746.6967
      0.48739748       2748.0472
      0.48759752       2749.3978
      0.48779756       2750.7486
      0.48799760       2752.0995
      0.48819764       2753.4506
      0.48839768       2754.8018
      0.48859772       2756.1532
      0.48879776       2757.5047
      0.48899780       2758.8564
      0.48919784       2760.2082
      0.48939788       2761.5602
      0.48959792       2762.9123
      0.48979796       2764.2646
      0.48999800       2765.6170
      0.49019804       2766.9695
      0.49039808       2768.3222
      0.49059812       2769.6751
      0.49079816       2771.0281
      0.49099820       2772.3812
      0.49119824       2773.7345
      0.49139828       2775.0879
      0.49159832       2776.4415
      0.49179836       2777.7953
      0.49199840       2779.1491
      0.49219844       2780.5032
      0.49239848       2781.8573
      0.49259852       2783.2117
      0.49279856       2784.5661
      0.49299860       2785.9208
      0.49319864       2787.2755
      0.49339868       2788.6304
      0.49359872       2789.9855
      0.49379876       2791.3407
      0.49399880       2792.6961
      0.49419884       2794.0516
      0.49439888       2795.4072
      0.49459892       2796.7630
      0.49479896       2798.1189
      0.49499900       2799.4750
      0.49519904       2800.8312
      0.49539908       2802.1876
      0.49559912       2803.5442
      0.49579916       2804.9008
      0.49599920       2806.2576
      0.49619924       2807.6146
      0.49639928       2808.9717
      0.49659932       2810.3290
      0.49679936       2811.6864
      0.49699940       2813.0439
      0.49719944       2814.4016
      0.49739948       2815.7595
      0.49759952       2817.1175
      0.49779956       2818.4756
      0.49799960       2819.8339
      0.49819964       2821.1923
      0.49839968       2822.5509
      0.49859972       2823.9096
      0.49879976       2825.2685
      0.49899980       2826.6275
      0.49919984       2827.9866
      0.49939988       2829.3460
      0.49959992       2830.7054
      0.49979996       2832.0650
      0.50000000       2833.4247
      0.50020004       2834.7846
      0.50040008       2836.1447
      0.50060012       2837.5048
      0.50080016       2838.8652
      0.50100020       2840.2256
      0.50120024       2841.5863
      0.50140028       2842.9470
      0.50160032       2844.3079
      0.50180036       2845.6690
      0.50200040       2847.0302
      0.50220044       2848.3915
      0.50240048       2849.7530
      0.50260052       2851.1146
      0.50280056       2852.4764
      0.50300060       2853.8383
      0.50320064       2855.2004
      0.50340068       2856.5626
      0.50360072       2857.9250
      0.50380076       2859.2875
      0.50400080       2860.6501
      0.50420084       2862.0129
      0.50440088       2863.3759
      0.50460092       2864.7390
      0.50480096       2866.1022
      0.50500100       2867.4656
      0.50520104       2868.8291
      0.50540108       2870.1928
      0.50560112       2871.5566
      0.50580116       2872.9205
      0.50600120       2874.2846
      0.50620124       2875.6489
      0.50640128       2877.0133
      0.50660132       2878.3778
      0.50680136       2879.7425
      0.50700140       2881.1073
      0.50720144       2882.4723
      0.50740148       2883.8374
      0.50760152       2885.2026
      0.50780156       2886.5680
      0.50800160       2887.9336
      0.50820164       2889.2993
      0.50840168       2890.6651
      0.50860172       2892.0311
      0.50880176       2893.3972
      0.50900180       2894.7635
      0.50920184       2896.1299
      0.50940188       2897.4964
      0.50960192       2898.8631
      0.50980196       2900.2300
      0.51000200       2901.5970
      0.51020204       2902.9641
      0.51040208       2904.3314
      0.51060212       2905.6988
      0.51080216       2907.0663
      0.51100220       2908.4340
      0.51120224       2909.8019
      0.51140228       2911.1699
      0.51160232       2912.5380
      0.51180236       2913.9063
      0.51200240       2915.2747
      0.51220244       2916.6433
      0.51240248       2918.0120
      0.51260252       2919.3809
      0.51280256       2920.7499
      0.51300260       2922.1190
      0.51320264       2923.4883
      0.51340268       2924.8577
      0.51360272       2926.2273
      0.51380276       2927.5970
      0.51400280       2928.9669
      0.51420284       2930.3369
      0.51440288       2931.7070
      0.51460292       2933.0773
      0.51480296       2934.4477
      0.51500300       2935.8183
      0.51520304       2937.1890
      0.51540308       2938.5599
      0.51560312       2939.9309
      0.51580316       2941.3020
      0.51600320       2942.6733
      0.51620324       2944.0448
      0.51640328       2945.4163
      0.51660332       2946.7881
      0.51680336       2948.1599
      0.51700340       2949.5319
      0.51720344       2950.9041
      0.51740348       2952.2764
      0.51760352       2953.6488
      0.51780356       2955.0214
      0.51800360       2956.3941
      0.51820364       2957.7669
      0.51840368       2959.1399
      0.51860372       2960.5131
      0.51880376       2961.8864
      0.51900380       2963.2598
      0.51920384       2964.6334
      0.51940388       2966.0071
      0.51960392       2967.3809
      0.51980396       2968.7549
      0.52000400       2970.1291
      0.52020404       2971.5034
      0.52040408       2972.8778
      0.52060412       2974.2524
      0.52080416       2975.6271
      0.52100420       2977.0019
      0.52120424       2978.3769
      0.52140428       2979.7520
      0.52160432       2981.1273
      0.52180436       2982.5027
      0.52200440       2983.8783
      0.52220444       2985.2540
      0.52240448       2986.6299
      0.52260452       2988.0058
      0.52280456       2989.3820
      0.52300460       2990.7582
      0.52320464       2992.1347
      0.52340468       2993.5112
      0.52360472       2994.8879
      0.52380476       2996.2647
      0.52400480       2997.6417
      0.52420484       2999.0188
      0.52440488       3000.3961
      0.52460492       3001.7735
      0.52480496       3003.1510
      0.52500500       3004.5287
      0.52520504       3005.9066
      0.52540508       3007.2845
      0.52560512       3008.6626
      0.52580516       3010.0409
      0.52600520       3011.4193
      0.52620524       3012.7978
      0.52640528       3014.1765
      0.52660532       3015.5553
      0.52680536       3016.9343
      0.52700540       3018.3134
      0.52720544       3019.6926
      0.52740548       3021.0720
      0.52760552       3022.4515
      0.52780556       3023.8311
      0.52800560       3025.2110
      0.52820564       3026.5909
      0.52840568       3027.9710
      0.52860572       3029.3512
      0.52880576       3030.7316
      0.52900580       3032.1121
      0.52920584       3033.4927
      0.52940588       3034.8735
      0.52960592       3036.2544
      0.52980596       3037.6355
      0.53000600       3039.0167
      0.53020604       3040.3981
      0.53040608       3041.7795
      0.53060612       3043.1612
      0.53080616       3044.5429
      0.53100620       3045.9248
      0.53120624       3047.3069
      0.53140628       3048.6891
      0.53160632       3050.0714
      0.53180636       3051.4539
      0.53200640       3052.8365
      0.53220644       3054.2192
      0.53240648       3055.6021
      0.53260652       3056.9852
      0.53280656       3058.3683
      0.53300660       3059.7517
      0.53320664       3061.1351
      0.53340668       3062.5187
      0.53360672       3063.9024
      0.53380676       3065.2863
      0.53400680       3066.6703
      0.53420684       3068.0545
      0.53440688       3069.4387
      0.53460692       3070.8232
      0.53480696       3072.2077
      0.53500700       3073.5925
      0.53520704       3074.9773
      0.53540708       3076.3623
      0.53560712       3077.7474
      0.53580716       3079.1327
      0.53600720       3080.5181
      0.53620724       3081.9036
      0.53640728       3083.2893
      0.53660732       3084.6751
      0.53680736       3086.0611
      0.53700740       3087.4472
      0.53720744       3088.8334
      0.53740748       3090.2198
      0.53760752       3091.6064
      0.53780756       3092.9930
      0.53800760       3094.3798
      0.53820764       3095.7667
      0.53840768       3097.1538
      0.53860772       3098.5410
      0.53880776       3099.9284
      0.53900780       3101.3159
      0.53920784       3102.7035
      0.53940788       3104.0913
      0.53960792       3105.4792
      0.53980796       3106.8672
      0.54000800       3108.2554
      0.54020804       3109.6438
      0.54040808       3111.0322
      0.54060812       3112.4208
      0.54080816       3113.8096
      0.54100820       3115.1985
      0.54120824       3116.5875
      0.54140828       3117.9766
      0.54160832       3119.3659
      0.54180836       3120.7554
      0.54200840       3122.1449
      0.54220844       3123.5346
      0.54240848       3124.9245
      0.54260852       3126.3145
      0.54280856       3127.7046
      0.54300860       3129.0949
      0.54320864       3130.4853
      0.54340868       3131.8758
      0.54360872       3133.2665
      0.54380876       3134.6573
      0.54400880       3136.0483
      0.54420884       3137.4394
      0.54440888       3138.8306
      0.54460892       3140.2220
      0.54480896       3141.6135
      0.54500900       3143.0051
      0.54520904       3144.3969
      0.54540908       3145.7888
      0.54560912       3147.1809
      0.54580916       3148.5731
      0.54600920       3149.9654
      0.54620924       3151.3579
      0.54640928       3152.7505
      0.54660932       3154.1432
      0.54680936       3155.5361
      0.54700940       3156.9291
      0.54720944       3158.3223
      0.54740948       3159.7156
      0.54760952       3161.1090
      0.54780956       3162.5026
      0.54800960       3163.8963
      0.54820964       3165.2902
      0.54840968       3166.6842
      0.54860972       3168.0783
      0.54880976       3169.4725
      0.54900980       3170.8669
      0.54920984       3172.2615
      0.54940988       3173.6561
      0.54960992       3175.0509
      0.54980996       3176.4459
      0.55001000       3177.8410
      0.55021004       3179.2362
      0.55041008       3180.6315
      0.55061012       3182.0270
      0.55081016       3183.4227
      0.55101020       3184.8184
      0.55121024       3186.2143
      0.55141028       3187.6104
      0.55161032       3189.0066
      0.55181036       3190.4029
      0.55201040       3191.7993
      0.55221044       3193.1959
      0.55241048       3194.5926
      0.55261052       3195.9895
      0.55281056       3197.3865
      0.55301060       3198.7836
      0.55321064       3200.1809
      0.55341068       3201.5783
      0.55361072       3202.9758
      0.55381076       3204.3735
      0.55401080       3205.7713
      0.55421084       3207.1693
      0.55441088       3208.5674
      0.55461092       3209.9656
      0.55481096       3211.3640
      0.55501100       3212.7625
      0.55521104       3214.1611
      0.55541108       3215.5599
      0.55561112       3216.9588
      0.55581116       3218.3578
      0.55601120       3219.7570
      0.55621124       3221.1563
      0.55641128       3222.5557
      0.55661132       3223.9553
      0.55681136       3225.3550
      0.55701140       3226.7549
      0.55721144       3228.1549
      0.55741148       3229.5550
      0.55761152       3230.9553
      0.55781156       3232.3557
      0.55801160       3233.7562
      0.55821164       3235.1569
      0.55841168       3236.5577
      0.55861172       3237.9587
      0.55881176       3239.3597
      0.55901180       3240.7609
      0.55921184       3242.1623
      0.55941188       3243.5638
      0.55961192       3244.9654
      0.55981196       3246.3672
      0.56001200       3247.7690
      0.56021204       3249.1711
      0.56041208       3250.5732
      0.56061212       3251.9755
      0.56081216       3253.3780
      0.56101220       3254.7805
      0.56121224       3256.1832
      0.56141228       3257.5861
      0.56161232       3258.9890
      0.56181236       3260.3922
      0.56201240       3261.7954
      0.56221244       3263.1988
      0.56241248       3264.6023
      0.56261252       3266.0059
      0.56281256       3267.4097
      0.56301260       3268.8136
      0.56321264       3270.2177
      0.56341268       3271.6219
      0.56361272       3273.0262
      0.56381276       3274.4307
      0.56401280       3275.8352
      0.56421284       3277.2400
      0.56441288       3278.6448
      0.56461292       3280.0498
      0.56481296       3281.4550
      0.56501300       3282.8602
      0.56521304       3284.2656
      0.56541308       3285.6712
      0.56561312       3287.0768
      0.56581316       3288.4826
      0.56601320       3289.8886
      0.56621324       3291.2946
      0.56641328       3292.7008
      0.56661332       3294.1072
      0.56681336       3295.5137
      0.56701340       3296.9203
      0.56721344       3298.3270
      0.56741348       3299.7339
      0.56761352       3301.1409
      0.56781356       3302.5480
      0.56801360       3303.9553
      0.56821364       3305.3627
      0.56841368       3306.7703
      0.56861372       3308.1780
      0.56881376       3309.5858
      0.56901380       3310.9937
      0.56921384       3312.4018
      0.56941388       3313.8100
      0.56961392       3315.2184
      0.56981396       3316.6269
      0.57001400       3318.0355
      0.57021404       3319.4442
      0.57041408       3320.8531
      0.57061412       3322.2621
      0.57081416       3323.6713
      0.57101420       3325.0806
      0.57121424       3326.4900
      0.57141428       3327.8995
      0.57161432       3329.3092
      0.57181436       3330.7190
      0.57201440       3332.1290
      0.57221444       3333.5391
      0.57241448       3334.9493
      0.57261452       3336.3597
      0.57281456       3337.7701
      0.57301460       3339.1808
      0.57321464       3340.5915
      0.57341468       3342.0024
      0.57361472       3343.4134
      0.57381476       3344.8246
      0.57401480       3346.2359
      0.57421484       3347.6473
      0.57441488       3349.0588
      0.57461492       3350.4705
      0.57481496       3351.8823
      0.57501500       3353.2943
      0.57521504       3354.7064
      0.57541508       3356.1186
      0.57561512       3357.5309
      0.57581516       3358.9434
      0.57601520       3360.3560
      0.57621524       3361.7688
      0.57641528       3363.1816
      0.57661532       3364.5947
      0.57681536       3366.0078
      0.57701540       3367.4211
      0.57721544       3368.8345
      0.57741548       3370.2480
      0.57761552       3371.6617
      0.57781556       3373.0755
      0.57801560       3374.4895
      0.57821564       3375.9035
      0.57841568       3377.3177
      0.57861572       3378.7321
      0.57881576       3380.1465
      0.57901580       3381.5611
      0.57921584       3382.9759
      0.57941588       3384.3907
      0.57961592       3385.8057
      0.57981596       3387.2209
      0.58001600       3388.6361
      0.58021604       3390.0515
      0.58041608       3391.4670
      0.58061612       3392.8827
      0.58081616       3394.2985
      0.58101620       3395.7144
      0.58121624       3397.1305
      0.58141628       3398.5466
      0.58161632       3399.9630
      0.58181636       3401.3794
      0.58201640       3402.7960
      0.58221644       3404.2127
      0.58241648       3405.6296
      0.58261652       3407.0465
      0.58281656       3408.4636
      0.58301660       3409.8809
      0.58321664       3411.2982
      0.58341668       3412.7157
      0.58361672       3414.1334
      0.58381676       3415.5511
      0.58401680       3416.9690
      0.58421684       3418.3871
      0.58441688       3419.8052
      0.58461692       3421.2235
      0.58481696       3422.6419
      0.58501700       3424.0605
      0.58521704       3425.4792
      0.58541708       3426.8980
      0.58561712       3428.3169
      0.58581716       3429.7360
      0.58601720       3431.1552
      0.58621724       3432.5746
      0.58641728       3433.9940
      0.58661732       3435.4136
      0.58681736       3436.8334
      0.58701740       3438.2532
      0.58721744       3439.6732
      0.58741748       3441.0934
      0.58761752       3442.5136
      0.58781756       3443.9340
      0.58801760       3445.3545
      0.58821764       3446.7752
      0.58841768       3448.1960
      0.58861772       3449.6169
      0.58881776       3451.0379
      0.58901780       3452.4591
      0.58921784       3453.8804
      0.58941788       3455.3018
      0.58961792       3456.7234
      0.58981796       3458.1451
      0.59001800       3459.5669
      0.59021804       3460.9889
      0.59041808       3462.4110
      0.59061812       3463.8332
      0.59081816       3465.2555
      0.59101820       3466.6780
      0.59121824       3468.1006
      0.59141828       3469.5233
      0.59161832       3470.9462
      0.59181836       3472.3692
      0.59201840       3473.7923
      0.59221844       3475.2156
      0.59241848       3476.6390
      0.59261852       3478.0625
      0.59281856       3479.4861
      0.59301860       3480.9099
      0.59321864       3482.3338
      0.59341868       3483.7579
      0.59361872       3485.1820
      0.59381876       3486.6063
      0.59401880       3488.0308
      0.59421884       3489.4553
      0.59441888       3490.8800
      0.59461892       3492.3048
      0.59481896       3493.7298
      0.59501900       3495.1548
      0.59521904       3496.5801
      0.59541908       3498.0054
      0.59561912       3499.4309
      0.59581916       3500.8565
      0.59601920       3502.2822
      0.59621924       3503.7080
      0.59641928       3505.1340
      0.59661932       3506.5601
      0.59681936       3507.9864
      0.59701940       3509.4127
      0.59721944       3510.8392
      0.59741948       3512.2659
      0.59761952       3513.6926
      0.59781956       3515.1195
      0.59801960       3516.5465
      0.59821964       3517.9737
      0.59841968       3519.4010
      0.59861972       3520.8284
      0.59881976       3522.2559
      0.59901980       3523.6836
      0.59921984       3525.1114
      0.59941988       3526.5393
      0.59961992       3527.9673
      0.59981996       3529.3955
      0.60002000       3530.8238
      0.60022004       3532.2523
      0.60042008       3533.6808
      0.60062012       3535.1095
      0.60082016       3536.5383
      0.60102020       3537.9673
      0.60122024       3539.3964
      0.60142028       3540.8256
      0.60162032       3542.2549
      0.60182036       3543.6844
      0.60202040       3545.1140
      0.60222044       3546.5437
      0.60242048       3547.9736
      0.60262052       3549.4035
      0.60282056       3550.8337
      0.60302060       3552.2639
      0.60322064       3553.6943
      0.60342068       3555.1248
      0.60362072       3556.5554
      0.60382076       3557.9861
      0.60402080       3559.4170
      0.60422084       3560.8480
      0.60442088       3562.2792
      0.60462092       3563.7104
      0.60482096       3565.1418
      0.60502100       3566.5733
      0.60522104       3568.0050
      0.60542108       3569.4368
      0.60562112       3570.8687
      0.60582116       3572.3007
      0.60602120       3573.7329
      0.60622124       3575.1651
      0.60642128       3576.5976
      0.60662132       3578.0301
      0.60682136       3579.4628
      0.60702140       3580.8956
      0.60722144       3582.3285
      0.60742148       3583.7616
      0.60762152       3585.1947
      0.60782156       3586.6281
      0.60802160       3588.0615
      0.60822164       3589.4951
      0.60842168       3590.9288
      0.60862172       3592.3626
      0.60882176       3593.7965
      0.60902180       3595.2306
      0.60922184       3596.6648
      0.60942188       3598.0991
      0.60962192       3599.5336
      0.60982196       3600.9682
      0.61002200       3602.4029
      0.61022204       3603.8377
      0.61042208       3605.2727
      0.61062212       3606.7078
      0.61082216       3608.1430
      0.61102220       3609.5784
      0.61122224       3611.0139
      0.61142228       3612.4495
      0.61162232       3613.8852
      0.61182236       3615.3210
      0.61202240       3616.7570
      0.61222244       3618.1931
      0.61242248       3619.6294
      0.61262252       3621.0657
      0.61282256       3622.5022
      0.61302260       3623.9389
      0.61322264       3625.3756
      0.61342268       3626.8125
      0.61362272       3628.2495
      0.61382276       3629.6866
      0.61402280       3631.1239
      0.61422284       3632.5612
      0.61442288       3633.9987
      0.61462292       3635.4364
      0.61482296       3636.8741
      0.61502300       3638.3120
      0.61522304       3639.7500
      0.61542308       3641.1882
      0.61562312       3642.6264
      0.61582316       3644.0648
      0.61602320       3645.5034
      0.61622324       3646.9420
      0.61642328       3648.3808
      0.61662332       3649.8197
      0.61682336       3651.2587
      0.61702340       3652.6978
      0.61722344       3654.1371
      0.61742348       3655.5765
      0.61762352       3657.0161
      0.61782356       3658.4557
      0.61802360       3659.8955
      0.61822364       3661.3354
      0.61842368       3662.7754
      0.61862372       3664.2156
      0.61882376       3665.6559
      0.61902380       3667.0963
      0.61922384       3668.5368
      0.61942388       3669.9775
      0.61962392       3671.4183
      0.61982396       3672.8592
      0.62002400       3674.3002
      0.62022404       3675.7414
      0.62042408       3677.1827
      0.62062412       3678.6241
      0.62082416       3680.0657
      0.62102420       3681.5073
      0.62122424       3682.9491
      0.62142428       3684.3910
      0.62162432       3685.8331
      0.62182436       3687.2753
      0.62202440       3688.7176
      0.62222444       3690.1600
      0.62242448       3691.6025
      0.62262452       3693.0452
      0.62282456       3694.4880
      0.62302460       3695.9309
      0.62322464       3697.3740
      0.62342468       3698.8171
      0.62362472       3700.2604
      0.62382476       3701.7039
      0.62402480       3703.1474
      0.62422484       3704.5911
      0.62442488       3706.0349
      0.62462492       3707.4788
      0.62482496       3708.9229
      0.62502501       3710.3671
      0.62522505       3711.8114
      0.62542509       3713.2558
      0.62562513       3714.7003
      0.62582517       3716.1450
      0.62602521       3717.5898
      0.62622525       3719.0347
      0.62642529       3720.4798
      0.62662533       3721.9250
      0.62682537       3723.3703
      0.62702541       3724.8157
      0.62722545       3726.2612
      0.62742549       3727.7069
      0.62762553       3729.1527
      0.62782557       3730.5986
      0.62802561       3732.0447
      0.62822565       3733.4908
      0.62842569       3734.9371
      0.62862573       3736.3836
      0.62882577       3737.8301
      0.62902581       3739.2768
      0.62922585       3740.7236
      0.62942589       3742.1705
      0.62962593       3743.6175
      0.62982597       3745.0647
      0.63002601       3746.5120
      0.63022605       3747.9594
      0.63042609       3749.4070
      0.63062613       3750.8546
      0.63082617       3752.3024
      0.63102621       3753.7503
      0.63122625       3755.1984
      0.63142629       3756.6465
      0.63162633       3758.0948
      0.63182637       3759.5432
      0.63202641       3760.9917
      0.63222645       3762.4404
      0.63242649       3763.8892
      0.63262653       3765.3381
      0.63282657       3766.7871
      0.63302661       3768.2363
      0.63322665       3769.6855
      0.63342669       3771.1349
      0.63362673       3772.5845
      0.63382677       3774.0341
      0.63402681       3775.4839
      0.63422685       3776.9338
      0.63442689       3778.3838
      0.63462693       3779.8339
      0.63482697       3781.2842
      0.63502701       3782.7346
      0.63522705       3784.1851
      0.63542709       3785.6357
      0.63562713       3787.0865
      0.63582717       3788.5374
      0.63602721       3789.9884
      0.63622725       3791.4395
      0.63642729       3792.8908
      0.63662733       3794.3421
      0.63682737       3795.7936
      0.63702741       3797.2453
      0.63722745       3798.6970
      0.63742749       3800.1489
      0.63762753       3801.6009
      0.63782757       3803.0530
      0.63802761       3804.5052
      0.63822765       3805.9576
      0.63842769       3807.4101
      0.63862773       3808.8627
      0.63882777       3810.3154
      0.63902781       3811.7683
      0.63922785       3813.2212
      0.63942789       3814.6743
      0.63962793       3816.1276
      0.63982797       3817.5809
      0.64002801       3819.0344
      0.64022805       3820.4880
      0.64042809       3821.9417
      0.64062813       3823.3955
      0.64082817       3824.8495
      0.64102821       3826.3036
      0.64122825       3827.7578
      0.64142829       3829.2121
      0.64162833       3830.6665
      0.64182837       3832.1211
      0.64202841       3833.5758
      0.64222845       3835.0306
      0.64242849       3836.4856
      0.64262853       3837.9406
      0.64282857       3839.3958
      0.64302861       3840.8511
      0.64322865       3842.3065
      0.64342869       3843.7621
      0.64362873       3845.2178
      0.64382877       3846.6736
      0.64402881       3848.1295
      0.64422885       3849.5855
      0.64442889       3851.0417
      0.64462893       3852.4980
      0.64482897       3853.9544
      0.64502901       3855.4109
      0.64522905       3856.8675
      0.64542909       3858.3243
      0.64562913       3859.7812
      0.64582917       3861.2382
      0.64602921       3862.6954
      0.64622925       3864.1526
      0.64642929       3865.6100
      0.64662933       3867.0675
      0.64682937       3868.5251
      0.64702941       3869.9829
      0.64722945       3871.4407
      0.64742949       3872.8987
      0.64762953       3874.3568
      0.64782957       3875.8151
      0.64802961       3877.2734
      0.64822965       3878.7319
      0.64842969       3880.1905
      0.64862973       3881.6492
      0.64882977       3883.1081
      0.64902981       3884.5670
      0.64922985       3886.0261
      0.64942989       3887.4853
      0.64962993       3888.9446
      0.64982997       3890.4041
      0.65003001       3891.8637
      0.65023005       3893.3234
      0.65043009       3894.7832
      0.65063013       3896.2431
      0.65083017       3897.7031
      0.65103021       3899.1633
      0.65123025       3900.6236
      0.65143029       3902.0840
      0.65163033       3903.5446
      0.65183037       3905.0052
      0.65203041       3906.4660
      0.65223045       3907.9269
      0.65243049       3909.3879
      0.65263053       3910.8491
      0.65283057       3912.3104
      0.65303061       3913.7717
      0.65323065       3915.2332
      0.65343069       3916.6949
      0.65363073       3918.1566
      0.65383077       3919.6185
      0.65403081       3921.0805
      0.65423085       3922.5426
      0.65443089       3924.0048
      0.65463093       3925.4672
      0.65483097       3926.9296
      0.65503101       3928.3922
      0.65523105       3929.8549
      0.65543109       3931.3178
      0.65563113       3932.7807
      0.65583117       3934.2438
      0.65603121       3935.7070
      0.65623125       3937.1703
      0.65643129       3938.6338
      0.65663133       3940.0973
      0.65683137       3941.5610
      0.65703141       3943.0248
      0.65723145       3944.4887
      0.65743149       3945.9527
      0.65763153       3947.4169
      0.65783157       3948.8812
      0.65803161       3950.3456
      0.65823165       3951.8101
      0.65843169       3953.2747
      0.65863173       3954.7395
      0.65883177       3956.2044
      0.65903181       3957.6694
      0.65923185       3959.1345
      0.65943189       3960.5997
      0.65963193       3962.0651
      0.65983197       3963.5306
      0.66003201       3964.9962
      0.66023205       3966.4619
      0.66043209       3967.9277
      0.66063213       3969.3937
      0.66083217       3970.8597
      0.66103221       3972.3259
      0.66123225       3973.7923
      0.66143229       3975.2587
      0.66163233       3976.7252
      0.66183237       3978.1919
