      3637.33      1.74039
      3642.86      1.72315
      3648.38      1.59022
      3653.90      1.74733
      3659.43      1.66985
      3664.95      1.49475
      3670.48      1.68857
      3676.00      1.48684
      3681.52      1.48925
      3687.05      1.54542
      3692.57      1.62290
      3698.10      1.71987
      3703.62      1.61889
      3709.14      1.52394
      3714.67      1.58562
      3720.19      1.64597
      3725.72      1.73073
      3731.24      1.60729
      3736.76      1.65663
      3742.29      1.67644
      3747.81      1.66467
      3753.33      1.59415
      3758.86      1.73876
      3764.38      1.75014
      3769.91      1.58785
      3775.43      1.67813
      3780.95      1.62063
      3786.48      1.63995
      3792.00      1.76607
      3797.53      1.52289
      3803.05      1.68090
      3808.57      1.68264
      3814.10      1.68438
      3819.62      1.68612
      3825.15      1.63190
      3830.67      1.72924
      3836.19      1.58300
      3841.72      1.62013
      3847.24      1.60426
      3852.77      1.62831
      3858.29      1.64343
      3863.81      1.54308
      3869.34      1.68293
      3874.86      1.64888
      3880.39      1.61482
      3885.91      1.58076
      3891.43      1.66649
      3896.96      1.60482
      3902.48      1.68274
      3908.01      1.69691
      3913.53      1.65932
      3919.05      1.63991
      3924.58      1.58692
      3930.10      1.51296
      3935.62      1.57270
      3941.15      1.46392
      3946.67      1.52134
      3952.20      1.59216
      3957.72      1.57056
      3963.24      1.52495
      3968.77      1.60257
      3974.29      1.52659
      3979.82      1.47993
      3985.34      1.58921
      3990.86      1.57334
      3996.39      1.55326
      4001.91      1.62404
      4007.44      1.56048
      4012.96      1.66257
      4018.48      1.83784
      4024.01      1.98996
      4029.53      1.93125
      4035.06      1.78717
      4040.58      1.64294
      4046.10      1.50696
      4051.63      1.48195
      4057.15      1.43308
      4062.68      1.55528
      4068.20      1.51174
      4073.72      1.53244
      4079.25      1.46572
      4084.77      1.52874
      4090.30      1.49698
      4095.82      1.47118
      4101.34      1.51286
      4106.87      1.50029
      4112.39      1.59021
      4117.92      1.50223
      4123.44      1.48233
      4128.96      1.41804
      4134.49      1.39681
      4140.01      1.47901
      4145.53      1.44911
      4151.06      1.50639
      4156.58      1.50695
      4162.11      1.53634
      4167.63      1.50844
      4173.15      1.48830
      4178.68      1.53977
      4184.20      1.43328
      4189.73      1.47300
      4195.25      1.50360
      4200.77      1.53828
      4206.30      1.54119
      4211.82      1.56330
      4217.35      1.49819
      4222.87      1.39958
      4228.39      1.47461
      4233.92      1.43953
      4239.44      1.40251
      4244.97      1.35091
      4250.49      1.40657
      4256.01      1.43492
      4261.54      1.39418
      4267.06      1.44777
      4272.59      1.29664
      4278.11      1.35957
      4283.63      1.31499
      4289.16      1.37748
      4294.68      1.43822
      4300.21      1.43234
      4305.73      1.38665
      4311.25      1.39639
      4316.78      1.39124
      4322.30      1.31699
      4327.82      1.32481
      4333.35      1.38063
      4338.87      1.22122
      4344.40      1.32601
      4349.92      1.34312
      4355.44      1.26638
      4360.97      1.32466
      4366.49      1.28957
      4372.02      1.26388
      4377.54      1.27228
      4383.06      1.20317
      4388.59      1.28825
      4394.11      1.30576
      4399.64      1.28483
      4405.16      1.32365
      4410.68      1.27998
      4416.21      1.30786
      4421.73      1.26676
      4427.26      1.42155
      4432.78      1.50011
      4438.30      1.44087
      4443.83      1.43156
      4449.35      1.27943
      4454.88      1.37445
